id,user_id,user_ip,timestamp,user_msg,srvr_msg
3712192343,59-3941680,121.3.154.42,8/9/2023,thanks. i found these new shoes earlier at the store.,i think that those are some really nice shoes. what kind are they?
6639205849,44-1456227,158.225.228.250,3/27/2023,i think that those are some really nice shoes. what kind are they?,these are chucks.
3566423529,93-5537411,33.118.235.17,9/16/2022,these are chucks.,your shoes look really nice. how much did you get them for?
5464954610,05-3685670,75.255.63.153,1/10/2022,your shoes look really nice. how much did you get them for?,they only cost me about forty dollars.
9168708496,36-9735680,16.200.128.96,6/23/2022,"tell me, what do you enjoy doing in your spare time?",i enjoy drawing and painting.
5475145325,90-6661189,21.78.230.42,7/3/2023,i enjoy drawing and painting.,you know how to draw and paint?
3723019861,97-5815135,112.109.56.101,3/22/2022,you know how to draw and paint?,"yes, i do."
8639208333,45-1371290,59.233.102.183,3/17/2022,"yes, i do.",when did you learn how to do that?
4074261552,80-5090889,188.243.221.144,6/22/2023,when did you learn how to do that?,i learned back in high school.
2289617398,00-4711442,175.4.17.140,10/16/2022,i learned back in high school.,"oh, so you took an art class?"
1600217316,02-2353362,95.198.83.192,10/18/2022,"oh, so you took an art class?","yeah, i loved that class."
1455095498,90-4399199,80.21.198.44,12/20/2022,"yeah, i loved that class.",i see that you're pretty talented.
7416852466,74-6893552,44.28.164.46,3/16/2022,i see that you're pretty talented.,thank you very much.
3015625405,37-2769846,67.75.119.181,9/4/2023,thank you very much.,i wish i had a talent like that.
278399583,56-0191420,94.137.93.207,12/23/2022,i wish i had a talent like that.,i'm sure you have a talent. it's just hidden.
7815706802,51-7076199,50.246.55.207,10/7/2022,what kinds of things do you like to do?,i've always liked to draw and paint.
9571748042,86-2503112,252.32.108.13,4/20/2022,i've always liked to draw and paint.,i didn't know you knew how to draw and paint.
2769858586,18-9501734,141.174.131.164,9/16/2022,i didn't know you knew how to draw and paint.,i do it every once in a while.
2074712760,54-9814467,81.139.112.248,6/18/2022,i do it every once in a while.,how long have you known how to do that?
664563129,03-2440283,58.204.191.8,9/4/2023,how long have you known how to do that?,i first learned how to do it in high school.
5052836817,02-9053266,45.33.182.147,6/27/2023,i first learned how to do it in high school.,did you take some sort of art class or something?
9896647878,13-9184795,154.228.109.203,1/6/2023,did you take some sort of art class or something?,that was my favorite class.
4812335165,97-0817885,130.171.30.76,12/7/2023,that was my favorite class.,you have got to be talented.
4790204002,30-3834713,81.248.247.110,10/18/2023,you have got to be talented.,thanks.
3734419722,42-6825816,40.93.170.236,10/28/2023,thanks.,if only i was talented.
2492451129,10-4574331,79.210.85.71,9/22/2022,if only i was talented.,you have a talent. you just don't know what it is yet.
9734199246,27-6089713,187.107.21.248,9/24/2022,are there any hobbies you do?,"when i have time, i sometimes draw and paint."
147674587,16-2808447,186.134.106.51,3/23/2022,"when i have time, i sometimes draw and paint.","oh, you actually do that?"
9747403322,57-9533497,38.219.221.11,3/7/2022,"oh, you actually do that?","every so often, i do."
9950086171,46-5411488,73.67.75.90,12/2/2023,"every so often, i do.",did you always know how to draw and paint?
8658555678,39-0678720,174.230.229.62,7/1/2022,did you always know how to draw and paint?,i was taught in high school how to draw and paint.
1560013368,79-0042094,83.135.168.183,10/17/2023,i was taught in high school how to draw and paint.,you had an art class?
9056453945,86-7332200,102.58.234.85,10/16/2023,you had an art class?,"exactly, it was my favorite class."
6051714175,90-2693193,216.29.230.243,4/16/2022,"exactly, it was my favorite class.","well, it's good that you're so talented."
8111616781,19-8691522,86.84.85.240,7/12/2023,"well, it's good that you're so talented.",i appreciate that.
3832493855,63-2198336,175.235.157.107,9/29/2022,i appreciate that.,"talent is a great thing, i wish i had one."
9493669867,27-1168461,110.167.167.206,6/1/2022,what's your favorite movie?,my favorite movie is superbad.
3567182840,17-3257858,129.43.46.106,10/27/2022,my favorite movie is superbad.,"oh, why is that?"
2138682681,64-2206795,59.247.47.173,2/23/2023,"oh, why is that?",it's the funniest movie that i've ever seen.
7485227257,86-9088040,51.82.244.122,10/18/2023,it's the funniest movie that i've ever seen.,that's true. it is a very funny movie.
8865276081,43-8397942,134.221.192.149,3/15/2022,that's true. it is a very funny movie.,you've seen it before?Ê
5500290949,07-7491933,199.65.189.208,11/9/2022,you've seen it before?Ê,"yes, i saw that movie the first day it came out in theaters."
7982147030,77-3398121,5.155.235.45,11/11/2023,"yes, i saw that movie the first day it came out in theaters.",didn't you laugh through the whole movie? i did.
7938285414,79-4619683,81.142.60.185,9/18/2022,didn't you laugh through the whole movie? i did.,me too. that movie brought tears to my eyes.
3965956935,75-9696403,9.24.166.82,10/12/2023,me too. that movie brought tears to my eyes.,mine too.
1228704602,18-8265723,116.4.171.68,6/14/2022,mine too.,i have it on dvd at my house if you want to come over and watch it.
9878487136,52-1616323,154.180.74.77,10/15/2022,i have it on dvd at my house if you want to come over and watch it.,"sure, let's go."
4334923315,25-1965084,205.43.173.45,2/3/2023,which movie is your favorite to watch?,"i have to say, my favorite movie is superbad."
1300438518,01-4900466,252.171.144.186,6/30/2022,"i have to say, my favorite movie is superbad.",is that right? why?
1007197154,03-6588789,148.145.38.128,5/20/2023,is that right? why?,"honestly, it is one of the funniest movies i've seen in a long time."
9737150416,73-3346223,30.159.191.124,8/7/2022,"honestly, it is one of the funniest movies i've seen in a long time.",you're right. that movie is hilarious.
3982143390,71-9473616,20.100.84.186,4/30/2023,you're right. that movie is hilarious.,i didn't think you saw that movie.
7119058089,54-4682653,37.245.155.166,3/31/2022,i didn't think you saw that movie.,i went to see it the day it came out.
6349293275,32-9983310,101.110.64.238,1/24/2023,i went to see it the day it came out.,i was laughing through the whole movie.
9051239374,23-3838614,182.50.207.233,2/17/2022,i was laughing through the whole movie.,"i couldn't help laughing, either.Ê"
6493138378,24-2603356,102.235.65.132,7/20/2023,"i couldn't help laughing, either.Ê",same here.
276060449,59-2856649,246.0.219.64,3/30/2023,same here.,i bought the movie. would you like to come to my house and watch it?
6492182518,09-2549119,70.84.199.3,2/15/2023,i bought the movie. would you like to come to my house and watch it?,of course.
4464972966,44-6811337,26.132.4.3,10/14/2022,"out of every movie that you've seen, which one is your favorite?",i'm going to have to say that superbad is the best movie ever.
1832184185,23-9088683,169.139.28.84,1/20/2023,i'm going to have to say that superbad is the best movie ever.,"you think so, how come?"
5919389940,28-4722073,27.212.51.91,6/7/2023,"you think so, how come?","well, superbad is super funny."
2559460784,93-6676000,117.247.221.3,3/10/2023,"well, superbad is super funny.","you're not lying, i found that movie absolutely hilarious."
9715371109,32-3047091,116.154.90.198,9/16/2022,"you're not lying, i found that movie absolutely hilarious.",i didn't know that you saw superbad before.
6053899871,19-5468040,182.88.209.200,6/10/2022,i didn't know that you saw superbad before.,i made sure to be in line to see it the first day it came out.
4713738818,33-4854936,227.187.6.228,3/18/2022,i made sure to be in line to see it the first day it came out.,i couldn't keep from laughing throughout the whole movie.
5593086204,85-2670705,78.181.245.111,10/20/2023,i couldn't keep from laughing throughout the whole movie.,i was laughing hysterically the whole time; my stomach muscles hurt afterwards.
2464933610,55-6258762,138.188.235.213,12/14/2022,i was laughing hysterically the whole time; my stomach muscles hurt afterwards.,that's exactly how i felt.
8419784176,23-8657062,207.34.78.22,9/26/2022,that's exactly how i felt.,"i got the movie when it came out on dvd, do you want to come over?"
310656934,06-8599432,213.240.106.18,6/21/2023,what type of music do you like to listen to?,i like listening to different kinds of music.
7283709953,07-2323167,220.45.74.223,5/24/2023,i like listening to different kinds of music.,"like what, for instance?"
6255331824,79-4700601,225.236.173.227,1/3/2022,"like what, for instance?",i enjoy rock and r&b.
22040306,40-3693553,141.20.41.181,5/14/2023,i enjoy rock and r&b.,why is that?
4647159052,06-8394297,158.111.177.84,11/3/2023,why is that?,i like the different instruments that they use.
4369003375,20-4517515,230.226.194.125,9/10/2022,i like the different instruments that they use.,that's a good reason to like something.
9553155075,37-3810380,102.100.87.35,1/10/2023,that's a good reason to like something.,"yeah, i think so too."
3790388925,21-1806816,1.82.192.51,4/5/2022,what kind of music do you enjoy listening to?,i enjoy listening to all kinds of music.
5134706208,30-5716023,89.12.35.186,3/6/2022,i enjoy listening to all kinds of music.,what kind?
1751624588,69-2493161,48.7.116.25,1/28/2023,what kind?,i like to listen to rock and r&b.
722684068,42-0292432,222.196.46.52,1/24/2023,i like to listen to rock and r&b.,why do you like that type of music?
5447277354,08-7819654,202.27.236.239,5/31/2023,why do you like that type of music?,i like the kinds of instruments that they use.
6112217395,70-0696609,70.123.42.226,7/9/2023,i like the kinds of instruments that they use.,i think that's an excellent reason to like something.
4750941833,64-9557578,206.146.68.236,3/10/2023,i think that's an excellent reason to like something.,"thanks, i feel the same way."
1920585807,56-1036191,6.171.38.100,4/19/2023,what is your favorite kind of music?,i listen to various types of music.
5234075757,12-6464950,80.29.21.102,9/20/2023,i listen to various types of music.,what genres?
5939711538,32-0132578,39.105.226.67,6/15/2023,what genres?,i enjoy listening to both rock and r&b.
5463501752,23-9235292,186.59.134.34,1/15/2022,i enjoy listening to both rock and r&b.,what interests you in that type of music?
8193561661,62-3083479,211.117.107.136,10/15/2023,what interests you in that type of music?,i enjoy the different types of instruments that they use.
8260106809,48-5123914,99.129.55.195,10/25/2022,i enjoy the different types of instruments that they use.,that is a perfect reason to like a certain kind of music.
6806287100,57-0261971,123.233.25.93,1/19/2022,did you go to the basketball game on friday?,"no, i couldn't make it."
5402498688,42-7702757,64.72.57.83,1/28/2022,"no, i couldn't make it.",you missed a really good game.
531834991,35-3228566,231.79.180.160,7/26/2022,you missed a really good game.,"oh, really? who won?"
8285389467,16-7931432,249.41.31.234,3/2/2022,"oh, really? who won?",our school did. they played really well.
5041012558,22-3864911,88.211.144.116,1/4/2023,our school did. they played really well.,too bad i was busy. i really wanted to go.
5811529660,23-8566597,114.226.88.114,7/22/2022,too bad i was busy. i really wanted to go.,"yeah, you should have. it was really exciting."
4103129913,12-6850754,155.110.58.113,6/3/2022,"yeah, you should have. it was really exciting.",so what was the score?
6674535417,67-0034867,82.199.26.112,1/4/2022,so what was the score?,the score was 101-98.
4195410020,31-6264756,54.192.157.149,3/25/2022,the score was 101-98.,"man, that was a really close game."
966919113,03-7306702,123.216.203.102,3/24/2022,"man, that was a really close game.",that's what made it so great.
1575373403,81-2384374,233.222.220.202,12/29/2023,that's what made it so great.,i'll make sure and make it to the next one.
3060190677,57-9681766,77.24.173.164,7/23/2022,were you able to attend friday night's basketball game?,i was unable to make it.
1720095331,16-5443819,178.69.159.201,12/22/2022,i was unable to make it.,you should have been there. it was intense.
544696480,95-2483644,237.85.71.100,9/28/2023,you should have been there. it was intense.,is that right. who ended up winning?
7270752169,03-5809598,140.2.232.221,3/23/2023,is that right. who ended up winning?,our team was victorious.
